,station,id
10286,USC00484925,801
28214,USC00480432,801
5722,USC00250035,801
28747,USW00024030,802
27386,USC00253810,802
14390,USW00024023,802
27397,USC00256585,802
27395,USC00256200,802
2071,USC00256070,802
27394,USC00256167,802
23823,USC00254900,802
2067,USC00254906,802
12991,USC00254455,802
27374,USC00252350,802
5748,USC00256880,802
12993,USC00255250,802
20274,USC00257830,802
27389,USC00254440,802
12978,USC00250385,802
2053,USC00251408,802
12992,USC00254903,802
5741,USC00254985,802
12982,USC00251405,802
2065,USC00254755,802
24888,USR0000NFX1,802
5747,USC00256385,802
9382,USC00251200,802
12983,USC00252145,802
5734,USC00252147,802
20275,USC00258130,802
2049,USC00250355,802
9377,USC00250320,802
10891,USW00094946,802
16656,USC00251190,802
9411,USC00258133,802
23826,USC00255882,802
20270,USC00256040,802
23818,USC00253880,802
27384,USC00253425,802
9414,USC00258650,802
9388,USC00251835,802
23805,USC00251149,802
16681,USC00257930,802
5726,USC00250365,802
2048,USC00250245,803
16680,USC00256335,803
9381,USC00251189,803
23836,USC00258654,803
7188,USW00094958,803
20273,USC00257591,803
9380,USC00251145,803
27368,USC00250367,803
20252,USC00252000,803
28492,USR0000NCRE,803
27401,USC00258455,803
2052,USC00251345,803
20253,USC00252770,803
27369,USC00250587,803
24896,USR0000NSCO,803
2069,USC00255701,803
13002,USC00257667,803
13003,USC00257670,803
12979,USC00250525,803
25147,USW00024028,803
21355,USR0000NBES,803
20259,USC00253540,803
12995,USC00255555,803
5725,USC00250208,803
23804,USC00251130,803
23821,USC00254100,803
5744,USC00255700,803
13007,USC00259265,803
20265,USC00254101,803
18012,USW00024044,803
27398,USC00256970,803
14466,USW00094079,803
27367,USC00250260,803
5723,USC00250134,803
20244,USC00250130,803
2072,USC00256100,803
12981,USC00251045,803
20245,USC00250138,803
16672,USC00254520,803
2057,USC00252629,803
27376,USC00252680,803
23835,USC00258360,803
2054,USC00251590,803
2076,USC00257318,803
5731,USC00251490,803
23806,USC00251215,803
27392,USC00255702,803
13001,USC00256765,803
16665,USC00252647,803
23813,USC00252744,803
2051,USC00251213,803
27385,USC00253755,803
2073,USC00256290,803
17770,USR0000NVAL,803
12989,USC00253715,803
28237,USC00485088,804
6596,USC00483936,804
28215,USC00480443,804
21126,USC00488423,804
10275,USC00480550,804
24960,USS0006G02S,804
21433,USS0008G03S,804
13837,USC00480090,804
14207,USS0008G09S,804
21106,USC00482700,804
21107,USC00482780,804
2924,USC00480552,804
10600,USS0009G09S,804
2963,USC00489270,804
10281,USC00483960,804
21096,USC00480698,804
21124,USC00488096,804
18098,USW00094078,804
16669,USC00253615,804
6931,USS0008G07S,804
6907,USR0000WCAS,804
21098,USC00480951,804
10271,USC00480091,804
21423,USS0006G01S,804
9395,USC00253617,804
6594,USC00482685,804
10293,USC00486185,804
24673,USC00488095,804
18009,USW00024019,804
10292,USC00485830,804
2954,USC00487980,804
10287,USC00485085,804
17533,USC00484970,804
14464,USW00094057,804
28240,USC00485385,804
5739,USC00253618,804
21608,USW00024021,804
2941,USC00485832,804
6597,USC00483950,804
21114,USC00485170,804
17529,USC00483801,804
13859,USC00485392,804
13853,USC00483060,804
28222,USC00481565,804
13846,USC00481569,804
28229,USC00483064,804
17524,USC00483210,804
17843,USS0009G03S,804
21119,USC00487260,804
14391,USW00024089,804
2936,USC00484303,804
28244,USC00485833,804
17518,USC00482055,804
21103,USC00482054,804
28210,USC00480245,804
6602,USC00484940,804
28230,USC00483570,804
6935,USS0009F23S,804
13463,USC00390236,804
2952,USC00487760,804
21436,USS0009F27S,804
13868,USC00487765,804
28251,USC00487376,804
2948,USC00487375,804
6605,USC00485372,804
7096,USW00024061,804
17550,USC00489670,804
28568,USS0009F21S,804
10288,USC00485115,804
28239,USC00485374,804
21095,USC00480324,804
13862,USC00486470,804
13850,USC00482595,805
28258,USC00488209,805
17543,USC00487555,805
17541,USC00487115,805
24984,USS0010F15S,805
14209,USS0009F25S,805
28242,USC00485734,805
10298,USC00487780,805
24664,USC00485515,805
21100,USC00481284,805
13467,USC00392557,805
24980,USS0009F28S,805
13842,USC00481000,805
10278,USC00482725,805
13861,USC00486195,805
6895,USR0000SRED,805
2957,USC00488475,805
17510,USC00480237,805
2923,USC00480233,805
13876,USC00489305,805
21122,USC00487895,805
3275,USS0007F06S,805
28219,USC00480737,805
3286,USS0009F08S,805
6610,USC00486450,805
21431,USS0007F03S,805
6595,USC00482715,805
6607,USC00485581,805
6600,USC00484225,805
10300,USC00487898,805
6932,USS0008G10S,805
10299,USC00487810,805
24298,USC00392565,805
17836,USS0007F02S,805
24674,USC00488158,805
17548,USC00488875,805
10304,USC00488880,805
10276,USC00480778,805
17532,USC00484695,805
10273,USC00480228,805
10595,USS0008F01S,805
2951,USC00487683,805
28217,USC00480528,805
13880,USC00489800,805
17842,USS0009F04S,805
28236,USC00485055,805
10305,USC00488888,805
24681,USC00489805,805
20722,USC00392610,805
24678,USC00488884,805
10290,USC00485467,805
13840,USC00480708,805
28261,USC00488858,805
10294,USC00486680,805
2945,USC00486660,805
28254,USC00488025,805
10599,USS0009F24S,805
14203,USS0007F01S,805
5727,USC00250420,806
27388,USC00254385,806
2047,USC00250050,806
16685,USC00258755,806
23803,USC00250580,806
16677,USC00255925,806
23825,USC00255868,806
23824,USC00255860,806
9393,USC00253015,806
2064,USC00253710,806
27372,USC00251973,806
21370,USR0000NKIN,806
9409,USC00257415,806
9383,USC00251280,806
20255,USC00253353,806
27400,USC00258040,806
16682,USC00258090,806
23808,USC00251578,806
25145,USW00024017,806
2081,USC00258751,806
21610,USW00024032,806
12985,USC00253355,806
9384,USC00251365,806
12994,USC00255470,806
9387,USC00251750,806
16671,USC00254432,806
27851,USC00396612,806
28829,USW00094039,806
9882,USC00392822,806
17146,USC00392820,806
6219,USC00393079,806
17161,USC00396574,806
2571,USC00390778,806
9890,USC00394651,806
9898,USC00395638,806
6222,USC00393574,806
27849,USC00396227,806
9893,USC00395281,806
24308,USC00395285,806
13481,USC00396212,807
6603,USC00484995,807
24317,USC00397287,807
9884,USC00393452,807
24297,USC00391825,807
20734,USC00395154,807
21406,USR0000SPIN,807
6231,USC00395620,807
28519,USR0000SMAG,807
2573,USC00391485,807
2569,USC00390217,807
20753,USC00399367,807
21723,USW00094990,807
17162,USC00396736,807
27850,USC00396304,807
20731,USC00394007,807
6228,USC00394630,807
2582,USC00394983,807
6210,USC00390043,807
24292,USC00391124,807
27857,USC00399442,807
6896,USR0000SWHR,807
13489,USC00399347,807
24936,USR0000SELK,807
9908,USC00399238,807
24294,USC00391539,807
6214,USC00390535,807
20745,USC00396650,807
2596,USC00399232,807
25233,USW00094032,807
6227,USC00394179,807
17142,USC00391621,807
27845,USC00394184,807
6894,USR0000SCUS,807
24311,USC00395854,807
2581,USC00394576,807
20715,USC00391529,807
6236,USC00397512,807
21722,USW00094943,807
13466,USC00392087,807
27852,USC00396832,807
9876,USC00391609,807
24302,USC00393775,807
24290,USC00390574,807
24304,USC00394413,807
20718,USC00392063,807
10557,USR0000SMRU,807
17159,USC00395870,807
10558,USR0000SPNN,807
24318,USC00397515,807
9398,USC00254580,808
9413,USC00258328,808
20250,USC00251560,808
28724,USW00014949,808
5743,USC00255362,808
2050,USC00250740,808
5738,USC00253467,808
2074,USC00256375,808
5750,USC00257515,808
5753,USC00259193,808
20279,USC00258905,808
23830,USC00256490,808
23811,USC00252205,808
9389,USC00252160,808
27383,USC00253285,808
5735,USC00252620,808
19822,USC00136151,808
25125,USW00014942,808
20254,USC00253012,808
16268,USC00131889,808
2082,USC00258795,808
12980,USC00250781,808
21720,USW00094918,808
2060,USC00253075,808
9391,USC00252465,808
12984,USC00253050,808
2077,USC00257640,808
16666,USC00252980,808
2061,USC00253185,808
5732,USC00251825,808
9399,USC00254690,808
24857,USR0000IDES,808
20248,USC00250930,808
1664,USC00135584,808
23820,USC00253976,808
19818,USC00134894,808
9376,USC00250070,808
16660,USC00251880,808
20264,USC00254035,808
9390,USC00252380,808
16659,USC00251660,808
14481,USW00094978,809
27402,USC00258480,809
16679,USC00256140,809
26954,USC00134867,809
12592,USC00134874,809
2068,USC00255080,809
9416,USC00259200,809
20267,USC00255050,809
13005,USC00258110,809
26964,USC00138360,809
28723,USW00014941,809
16664,USC00252595,809
2085,USC00259370,809
5746,USC00255997,809
2070,USC00255990,809
16683,USC00258117,809
12580,USC00131277,809
23828,USC00256135,809
5312,USC00136243,809
27378,USC00252806,809
12997,USC00255830,809
2083,USC00258935,809
26955,USC00135123,809
13006,USC00259045,809
27405,USC00259335,809
2059,USC00252805,809
23837,USC00258915,809
16281,USC00136196,809
9403,USC00256395,809
23391,USC00130512,809
9402,USC00256018,809
12988,USC00253652,809
27371,USC00251849,809
21584,USW00014943,809
12588,USC00134038,809
8964,USC00137702,809
7065,USW00014950,810
16273,USC00132541,810
16282,USC00137340,810
23397,USC00133438,810
8958,USC00136327,810
5302,USC00134502,810
16283,USC00137678,810
19829,USC00139132,810
12591,USC00134063,810
8961,USC00136965,810
1668,USC00136527,810
12574,USC00130364,810
28721,USW00014930,810
23406,USC00135638,810
17988,USW00014933,810
25197,USW00054902,810
24863,USR0000INEA,810
16271,USC00132208,810
1665,USC00135650,810
12572,USC00130070,810
8969,USC00138747,810
8949,USC00133632,810
5297,USC00133509,810
16264,USC00130385,810
26957,USC00135992,810
19802,USC00130241,810
26951,USC00133473,810
12586,USC00132209,811
12577,USC00130933,811
19803,USC00130513,811
19824,USC00136566,811
5304,USC00135000,811
16267,USC00131793,811
23392,USC00130600,811
12606,USC00139178,811
26941,USC00130203,811
14482,USW00094989,811
19801,USC00130205,811
26963,USC00137925,811
26946,USC00131710,811
8939,USC00130200,811
5292,USC00130209,811
1660,USC00134228,811
19826,USC00138296,811
12585,USC00132171,811
19805,USC00130807,811
12598,USC00136205,811
23404,USC00135193,811
5307,USC00135198,811
12579,USC00131233,811
16280,USC00135203,811
5308,USC00135206,811
8944,USC00131704,811
18116,USW00094988,811
12607,USC00139750,811
23411,USC00137984,811
1661,USC00134547,811
1659,USC00133623,811
19811,USC00132573,811
16274,USC00133487,811
26959,USC00137161,811
26960,USC00137312,811
16288,USC00138808,811
16661,USC00251990,812
8945,USC00132026,812
19817,USC00133909,812
26950,USC00133107,812
16287,USC00138693,812
5314,USC00137703,812
5729,USC00250945,812
12987,USC00253630,812
26940,USC00130173,812
20723,USC00392618,812
20277,USC00258806,812
5733,USC00252037,812
20269,USC00255960,812
12582,USC00131442,812
9906,USC00398622,812
23827,USC00255970,812
26952,USC00134735,812
16263,USC00130088,812
16673,USC00255040,812
20272,USC00257555,812
23815,USC00253165,812
8951,USC00134644,812
18115,USW00094911,812
13473,USC00393440,812
23409,USC00136590,812
6240,USC00398472,812
8938,USC00130181,812
5298,USC00133718,812
9875,USC00391579,812
16284,USC00137700,812
2593,USC00398767,812
8959,USC00136800,812
7066,USW00014972,812
8962,USC00137386,813
12601,USC00137594,813
2586,USC00395481,813
5300,USC00134087,813
20714,USC00391392,813
6213,USC00390296,813
12594,USC00135493,813
20735,USC00395228,813
26958,USC00137147,813
24313,USC00396462,813
26961,USC00137664,813
1662,USC00134561,813
9872,USC00391032,813
17989,USW00014944,813
6239,USC00397666,813
27246,USC00219166,813
20106,USC00219168,813
23673,USC00219170,813
20099,USC00217012,813
6212,USC00390128,813
6235,USC00397457,813
23647,USC00214937,813
27220,USC00214543,813
24310,USC00395733,813
17157,USC00395669,813
25066,USW00004990,813
20739,USC00395671,813
2584,USC00395360,813
7187,USW00094950,813
6232,USC00395738,813
5565,USC00214376,813
17158,USC00395735,813
23413,USC00138806,814
5316,USC00138704,814
5301,USC00134142,814
8941,USC00131300,814
21719,USW00094910,814
19815,USC00132999,814
1672,USC00137979,814
5299,USC00133985,814
23399,USC00133980,814
12583,USC00131541,814
5296,USC00132041,814
12599,USC00136719,814
12605,USC00138771,814
8946,USC00132037,814
5291,USC00130157,814
12587,USC00132388,814
23398,USC00133584,814
12604,USC00138339,814
19804,USC00130612,814
1671,USC00137726,814
26966,USC00138852,814
12597,USC00135952,814
26945,USC00131402,814
12573,USC00130133,814
8940,USC00130923,815
26949,USC00132689,815
3435,USW00014940,815
8954,USC00135230,815
12603,USC00137844,815
5315,USC00138270,815
8956,USC00136305,815
19814,USC00132977,815
12575,USC00130463,815
1670,USC00137410,815
19808,USC00131954,815
1673,USC00138026,815
19813,USC00132724,815
10894,USW00094971,815
5303,USC00134557,815
26962,USC00137859,815
23408,USC00136103,815
16532,USC00214711,815
20069,USC00210981,815
5549,USC00210075,815
27214,USC00210855,815
23663,USC00217602,815
1897,USC00212702,815
16522,USC00212698,815
16512,USC00210355,815
5566,USC00214453,815
5559,USC00213290,815
27241,USC00218808,815
23669,USC00219046,815
12831,USC00211489,815
1929,USC00219033,815
23656,USC00215853,815
16511,USC00210157,815
28567,USS0009F18S,816
13855,USC00484036,816
3460,USW00024062,816
24677,USC00488851,816
28260,USC00488748,816
28252,USC00487420,816
13879,USC00489770,816
10303,USC00488855,816
6598,USC00483972,816
10598,USS0009E03S,816
21127,USC00488852,816
2959,USC00488758,816
24656,USC00483865,816
28220,USC00480740,816
2932,USC00483610,816
28558,USS0007E06S,816
6591,USC00482410,816
13875,USC00489231,816
6609,USC00486175,816
2928,USC00481171,816
21422,USS0006E03S,816
10285,USC00484796,816
21110,USC00483855,816
3285,USS0009E09S,816
13848,USC00481855,816
18096,USW00094023,816
6585,USC00480614,816
13843,USC00481165,816
24660,USC00484770,816
2927,USC00481160,816
6583,USC00480540,816
25234,USW00094054,816
6934,USS0009E13S,816
17835,USS0007E36S,816
13878,USC00489660,816
2929,USC00481850,816
6619,USC00489475,816
21099,USC00481240,816
17818,USR0000WECH,816
21129,USC00489479,816
28576,USS0010E20S,816
24679,USC00489467,816
13852,USC00482881,816
14187,USR0000WEAG,816
2965,USC00489902,816
24658,USC00484080,816
28228,USC00483031,816
2940,USC00485780,816
10587,USS0007E23S,816
13851,USC00482845,816
13865,USC00487031,816
17516,USC00481175,816
28224,USC00481840,816
24665,USC00485980,816
3459,USW00024048,816
17526,USC00483540,816
28255,USC00488124,816
6923,USS0007E22S,817
10588,USS0007E34S,817
2958,USC00488626,817
24653,USC00481816,817
6593,USC00482638,817
21105,USC00482230,817
28212,USC00480377,817
24680,USC00489580,817
28566,USS0009E11S,817
28262,USC00489150,817
17513,USC00480680,817
28238,USC00485165,817
3273,USS0007E18S,817
28213,USC00480380,817
10284,USC00484411,817
10586,USS0007E12S,817
24978,USS0009E07S,817
2946,USC00487045,817
24667,USC00487380,817
28256,USC00488157,817
13872,USC00488722,817
17521,USC00482855,817
21609,USW00024029,817
13844,USC00481220,817
24668,USC00487388,817
2949,USC00487540,817
6924,USS0007E33S,817
24979,USS0009E10S,817
28542,USR0000WBUR,817
28565,USS0009E08S,817
3274,USS0007E21S,817
17547,USC00488163,817
28243,USC00485770,817
28257,USC00488160,817
10277,USC00481768,817
17536,USC00485506,817
17816,USR0000WCRA,817
6588,USC00482135,817
6590,USC00482399,817
17520,USC00482415,817
13847,USC00481770,817
2950,USC00487548,817
2947,USC00487078,817
24652,USC00481775,817
10573,USR0000WBOY,817
6589,USC00482160,817
28249,USC00487079,817
14105,USR0000MBRI,817
28572,USS0010D07S,817
12977,USC00249211,817
16611,USC00242266,817
1996,USC00241995,817
23741,USC00240743,817
24977,USS0009D08S,817
14104,USR0000MBRA,817
23768,USC00245869,817
17841,USS0009D06S,817
17733,USR0000MBIG,817
1988,USC00240617,817
27304,USC00240739,817
5699,USC00246287,817
20741,USC00395891,818
9885,USC00393573,818
9895,USC00395432,818
24305,USC00394556,818
2962,USC00489212,818
6224,USC00393868,818
17165,USC00398727,818
28221,USC00481400,818
20717,USC00391972,818
24934,USR0000SBAK,818
9881,USC00392231,818
9900,USC00395858,818
27843,USC00392234,818
3547,USW00094085,818
21611,USW00024090,818
10794,USW00024024,818
20743,USC00396427,818
9880,USC00392228,818
9896,USC00395506,818
2933,USC00483618,818
27855,USC00398911,818
6234,USC00396948,818
9887,USC00394343,818
17549,USC00489205,818
28225,USC00482580,818
9901,USC00396947,818
14165,USR0000SFOP,818
2589,USC00397227,818
17528,USC00483614,818
10295,USC00486941,818
2592,USC00398572,818
13474,USC00393572,818
25144,USW00024006,818
6618,USC00489208,818
17800,USR0000SNEM,818
9879,USC00392088,818
20742,USC00396397,818
18013,USW00024088,818
13469,USC00393077,818
17149,USC00393076,818
20720,USC00392409,818
6223,USC00393857,818
6218,USC00392647,818
24301,USC00393764,818
13477,USC00394834,818
6215,USC00392207,818
27854,USC00398100,818
10289,USC00485137,818
9886,USC00393760,818
27842,USC00392209,818
21417,USS0004E01S,818
2576,USC00393069,818
24675,USC00488705,818
17160,USC00396170,819
14194,USS0004E07S,819
17136,USC00390554,819
24309,USC00395711,819
13475,USC00393987,819
20748,USC00397882,819
20744,USC00396636,819
21702,USW00094088,819
2587,USC00395544,819
20730,USC00393677,819
6241,USC00398494,819
20737,USC00395547,819
6908,USR0000WDEV,819
10296,USC00486952,819
2931,USC00482466,819
6592,USC00482465,819
3255,USR0000WBEA,819
9889,USC00394596,819
13478,USC00394900,819
24321,USC00398552,819
6220,USC00393082,819
20728,USC00393358,819
2922,USC00480200,819
27839,USC00390559,819
21112,USC00484760,819
17164,USC00397418,819
13484,USC00397073,819
10272,USC00480206,819
27848,USC00396054,819
9899,USC00395641,819
6233,USC00396357,819
13480,USC00395648,819
2583,USC00395184,819
21117,USC00486960,819
6615,USC00488647,819
6216,USC00392438,819
17144,USC00392446,819
21102,USC00481905,819
2591,USC00398176,819
27846,USC00395325,819
9874,USC00391560,819
24312,USC00395876,819
17137,USC00390565,819
17545,USC00487885,819
17145,USC00392468,819
20721,USC00392580,819
24295,USC00391649,819
17156,USC00395320,819
20725,USC00392852,819
18097,USW00094056,819
20223,USC00247028,819
27844,USC00392429,819
17799,USR0000SBEA,819
5650,USC00240179,819
2597,USC00399537,819
24316,USC00397191,819
9871,USC00390567,819
6225,USC00393945,819
13465,USC00390706,819
23799,USC00249175,820
21434,USS0009D18S,820
17751,USR0000MTIM,820
10525,USR0000MWIL,820
9357,USC00246918,820
6851,USR0000MSBR,820
14208,USS0009D16S,820
21435,USS0009D21S,820
20214,USC00245961,820
20180,USC00240821,820
21339,USR0000MFOH,820
27366,USC00249240,820
3218,USR0000MWOL,820
9343,USC00245106,820
2012,USC00244701,820
16605,USC00240819,820
9307,USC00241102,820
9302,USC00240824,820
21348,USR0000MPRY,820
23740,USC00240325,820
5697,USC00246188,820
20216,USC00246195,820
27356,USC00247730,820
9308,USC00241418,820
2036,USC00247740,820
9353,USC00246190,820
17736,USR0000MFIS,820
9362,USC00247735,820
20205,USC00244506,820
20177,USC00240021,820
27306,USC00240827,820
20187,USC00241297,820
6848,USR0000MLIH,820
14108,USR0000MDER,820
16610,USC00242112,820
27358,USC00247848,820
9340,USC00244839,820
27318,USC00241938,820
14101,USR0000MBAP,820
23770,USC00246370,820
17749,USR0000MSOD,820
9331,USC00243915,820
16618,USC00243124,820
12921,USC00240801,820
9301,USC00240802,820
12947,USC00245556,820
18011,USW00024033,820
5658,USC00241084,820
20179,USC00240780,820
27317,USC00241905,821
23756,USC00244343,821
23752,USC00243210,821
16621,USC00244345,821
27338,USC00244364,821
5651,USC00240432,821
23773,USC00246862,821
20198,USC00243486,821
5678,USC00243383,821
27309,USC00241149,821
9354,USC00246440,821
12967,USC00247374,821
3458,USW00024040,821
5702,USC00246647,821
27325,USC00243099,821
2001,USC00243098,821
9336,USC00244358,821
23784,USC00247261,821
1985,USC00240466,821
12961,USC00247220,821
9319,USC00243148,821
23766,USC00245685,821
3457,USW00024037,821
27363,USC00248511,821
2009,USC00243939,821
23780,USC00247214,821
24875,USR0000MKIL,821
12976,USC00249192,821
5685,USC00244384,821
2024,USC00245955,821
23779,USC00247195,821
16613,USC00242783,821
16636,USC00247263,821
12937,USC00243947,821
16622,USC00244381,821
27344,USC00245596,821
20226,USC00247273,821
2008,USC00243865,821
9338,USC00244545,821
23759,USC00244538,821
28470,USR0000MBAD,821
12932,USC00243389,821
27339,USC00244386,821
6844,USR0000MFLA,821
24876,USR0000MLIS,821
24976,USS0009C01S,821
23776,USC00247140,821
3193,USR0000MBIS,821
23771,USC00246510,821
27352,USC00247136,821
20196,USC00243013,821
2023,USC00245870,822
16602,USC00240088,822
27331,USC00243888,822
20750,USC00398528,822
6245,USC00399220,822
5657,USC00241040,822
13483,USC00397062,822
2580,USC00394268,822
13472,USC00393316,822
24319,USC00398307,822
27308,USC00241127,822
9358,USC00247034,822
18099,USW00094081,822
2570,USC00390701,822
20711,USC00390223,822
9894,USC00395421,822
3545,USW00094052,822
17140,USC00391294,822
13485,USC00397150,822
14164,USR0000SCAM,822
27847,USC00395691,822
2574,USC00391496,822
7173,USW00094037,822
27853,USC00397569,822
16631,USC00246688,822
17154,USC00394671,822
9892,USC00394956,822
6238,USC00397567,822
2578,USC00393410,822
24315,USC00396907,822
6229,USC00395048,822
5653,USC00240490,822
13479,USC00395406,822
6230,USC00395381,822
16632,USC00246691,822
6217,USC00392614,822
27322,USC00242689,822
24306,USC00394864,822
27624,USC00323836,822
5971,USC00324178,822
9655,USC00324180,822
3543,USW00094038,822
27620,USC00320998,822
27333,USC00244078,822
27638,USC00328396,822
5966,USC00323207,823
9652,USC00323206,823
13260,USC00327311,823
9648,USC00320995,823
12949,USC00245754,823
5975,USC00325575,823
13250,USC00325573,823
16624,USC00244730,823
9657,USC00325211,823
3205,USR0000MKNO,823
21699,USW00094055,823
27303,USC00240412,823
16906,USC00326155,823
13235,USC00321052,823
5980,USC00326158,823
5965,USC00323009,823
12956,USC00246601,823
16890,USC00321370,823
24066,USC00323004,823
16887,USC00320209,823
17734,USR0000MCAN,823
2351,USC00324083,823
24079,USC00326315,823
10542,USR0000NSCK,823
13244,USC00324091,823
14111,USR0000MHAR,823
12948,USC00245666,823
13230,USC00320136,823
5953,USC00320127,823
16895,USC00323556,823
5662,USC00241518,823
16902,USC00325484,823
5694,USC00245668,823
18008,USW00024011,823
2342,USC00320818,823
28484,USR0000MPIN,823
16642,USC00248165,823
14389,USW00024012,823
16888,USC00320814,823
24074,USC00325479,823
16616,USC00242871,823
5958,USC00320817,823
2347,USC00323277,823
13232,USC00320639,823
16909,USC00327530,823
9888,USC00394516,824
24322,USC00399355,824
24307,USC00395090,824
2588,USC00396790,824
20088,USC00214534,824
20733,USC00395088,824
13487,USC00399042,824
2579,USC00394037,824
5573,USC00216565,824
2575,USC00392068,824
6221,USC00393211,824
6243,USC00399077,824
13490,USC00399457,824
20726,USC00392984,824
13471,USC00393217,824
20732,USC00394766,824
20713,USC00390649,824
17148,USC00393029,824
2595,USC00399070,824
2572,USC00391474,824
20749,USC00397992,824
16546,USC00218429,824
9873,USC00391076,824
20729,USC00393608,824
20712,USC00390281,824
17152,USC00394132,824
7094,USW00024025,824
20719,USC00392302,824
7063,USW00014936,824
13488,USC00399064,824
17135,USC00390422,825
27840,USC00390760,825
13486,USC00397590,825
20738,USC00395561,825
17151,USC00393832,825
17138,USC00390796,825
24291,USC00391102,825
23652,USC00215482,825
13476,USC00394661,825
5555,USC00211263,825
17141,USC00391519,825
24293,USC00391520,825
13482,USC00396292,825
9877,USC00391777,825
17150,USC00393249,825
24303,USC00393838,825
9903,USC00397052,825
17163,USC00397047,825
6242,USC00398931,825
24296,USC00391740,825
17143,USC00391739,825
9907,USC00398930,825
10762,USW00014946,825
16518,USC00212038,825
9902,USC00396969,825
13464,USC00390346,825
2577,USC00393300,825
27223,USC00214994,825
24300,USC00393302,825
24299,USC00393294,825
13468,USC00393044,825
17147,USC00392927,825
24320,USC00398420,825
9878,USC00391917,825
2585,USC00395456,825
9897,USC00395531,825
6226,USC00394025,825
20727,USC00393284,825
20736,USC00395536,825
12851,USC00217740,826
7062,USW00014925,826
23627,USC00210768,826
5551,USC00210839,826
27234,USC00217326,826
9246,USC00217738,826
16541,USC00216573,826
27229,USC00216644,826
20098,USC00217009,826
1925,USC00218692,826
20077,USC00211979,826
9214,USC00210137,826
9218,USC00211174,826
16539,USC00216287,826
9235,USC00214441,826
27242,USC00218822,826
1907,USC00215073,826
23658,USC00216007,826
5568,USC00215311,826
20094,USC00216008,826
16531,USC00214546,826
12854,USC00218323,826
23665,USC00217907,826
1921,USC00218227,826
16535,USC00215888,826
5582,USC00219249,826
20093,USC00215887,826
12832,USC00212721,826
20100,USC00217405,826
1909,USC00215224,826
12842,USC00214987,826
5567,USC00214989,826
17498,USC00476470,826
1914,USC00215590,826
9234,USC00214438,826
1900,USC00212900,826
20092,USC00215571,826
20089,USC00214721,826
23649,USC00215204,826
16536,USC00215987,826
20072,USC00211278,826
23670,USC00219093,826
12837,USC00213678,826
14369,USW00014992,826
27231,USC00216839,826
12835,USC00213076,826
20097,USC00216822,826
20082,USC00212738,826
16523,USC00212742,826
12839,USC00214176,826
23636,USC00212737,826
23661,USC00217107,827
28176,USC00472556,827
5553,USC00211065,827
16543,USC00218025,827
23638,USC00213169,827
16528,USC00213567,827
27227,USC00216152,827
20067,USC00210783,827
20101,USC00217573,827
20073,USC00211465,827
9220,USC00211468,827
27216,USC00213311,827
28846,USW00094963,827
1892,USC00211448,827
17503,USC00477226,827
17987,USW00014922,827
7064,USW00014947,827
9231,USC00213965,827
20086,USC00213962,827
5576,USC00217379,827
28720,USW00014927,827
28184,USC00473780,827
20076,USC00211935,827
9239,USC00215563,827
12852,USC00217935,827
12850,USC00217377,827
2891,USC00474230,827
27225,USC00215665,827
6538,USC00470486,827
23651,USC00215424,827
27221,USC00214884,827
1912,USC00215433,827
1922,USC00218450,827
9245,USC00217381,827
23646,USC00214445,827
1908,USC00215136,827
27226,USC00215838,827
5556,USC00212088,827
12853,USC00218037,827
5579,USC00218039,827
12856,USC00218477,827
10241,USC00472209,827
10893,USW00094960,827
1895,USC00212023,827
16547,USC00219004,827
13816,USC00475948,827
25122,USW00014928,827
1911,USC00215400,827
12840,USC00214778,827
27244,USC00219001,827
9223,USC00211787,827
23630,USC00211417,827
5581,USC00218941,827
1889,USC00211107,827
27213,USC00210190,827
12846,USC00215845,827
9905,USC00398116,828
20752,USC00399004,828
9909,USC00399337,828
2568,USC00390198,828
6211,USC00390120,828
27856,USC00398980,828
17153,USC00394206,828
27841,USC00390834,828
20746,USC00397277,828
2567,USC00390022,828
21582,USW00014929,828
2594,USC00399012,828
20747,USC00397307,828
6237,USC00397545,828
9883,USC00393339,828
20066,USC00210541,828
12828,USC00211063,828
6244,USC00399176,828
9904,USC00397742,828
10896,USW00094993,828
2590,USC00397326,828
3513,USW00054933,828
17155,USC00394891,828
9891,USC00394893,828
20716,USC00391873,828
20740,USC00395800,828
20724,USC00392797,828
17139,USC00391049,828
27243,USC00218907,828
13470,USC00393129,828
12859,USC00218947,828
24314,USC00396712,828
20751,USC00398652,828
28500,USR0000NTEW,828
24065,USC00322605,828
13243,USC00323117,828
9646,USC00320382,828
5969,USC00323908,829
20486,USC00325186,829
20071,USC00211245,829
5981,USC00326620,829
5967,USC00323287,829
20095,USC00216228,829
27648,USC00329515,829
13251,USC00325933,829
13247,USC00325210,829
9217,USC00210973,829
16900,USC00324843,829
5552,USC00210974,829
27645,USC00329100,829
24073,USC00324937,829
13240,USC00322482,829
9647,USC00320720,829
24076,USC00325754,829
5956,USC00320600,829
16901,USC00325220,829
6867,USR0000NSHY,829
20485,USC00323665,829
1919,USC00217149,829
13252,USC00326255,829
20483,USC00322697,829
27623,USC00322695,829
13258,USC00327270,829
24067,USC00323309,829
5979,USC00326015,829
27632,USC00326105,829
27639,USC00328415,829
27233,USC00217227,829
18062,USW00054937,829
23653,USC00215589,829
12845,USC00215584,829
16891,USC00321408,829
